,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
681,570196424043814912,neutral,0.6765,,0.0,United,,ShawnaNewman,,0,booked award tix thaiairways im seeing conf booking problem thai,,2015-02-24 04:19:55 -0800,searching for coffee,Eastern Time (US & Canada)
682,570189291990728704,negative,1.0,Customer Service Issue,1.0,United,,BrittanyWolgast,,0,luckily made flight time disappointed lack communication,,2015-02-24 03:51:35 -0800,,Central Time (US & Canada)
683,570188934564737024,negative,1.0,Cancelled Flight,1.0,United,,bcarlsrud,,0,checking see atlord got cancelled flighted,,2015-02-24 03:50:10 -0800,,Central Time (US & Canada)
684,570188838775103488,negative,1.0,Customer Service Issue,1.0,United,,Evan_Flay,,0,service far horrid wanted end trip high note guess thats option,"[29.987463, -90.25860012]",2015-02-24 03:49:47 -0800,Seattle,Pacific Time (US & Canada)
685,570188684881821696,negative,1.0,Bad Flight,1.0,United,,Evan_Flay,,0,booked home month ago requested seat together fiancée got middle seat unacceptable,"[29.98746669, -90.25862007]",2015-02-24 03:49:10 -0800,Seattle,Pacific Time (US & Canada)
686,570188353984958464,negative,1.0,Can't Tell,1.0,United,,CATTTastrophe,,0,guy horrible,,2015-02-24 03:47:51 -0800,nyc to la,
687,570187940221071360,positive,0.6455,,,United,,Gouwerijn,,0,info,"[35.8057062, -78.7869445]",2015-02-24 03:46:13 -0800,Alphen aan den Rijn,Amsterdam
688,570187080426397696,negative,1.0,Customer Service Issue,0.6995,United,,GSG_President,,0,pay wifi international business ticket pennypincher,,2015-02-24 03:42:48 -0800,,Quito
689,570185687569469440,negative,1.0,Lost Luggage,1.0,United,,jasonpblakey,,0,ok top thing youve lost luggage could worse unitedairlines,"[52.48854137, -1.91022836]",2015-02-24 03:37:16 -0800,,London
690,570183702224834560,positive,1.0,,,United,,RichHays,,0,kudos cancelled flightling flight dfw morning usually first panic,,2015-02-24 03:29:22 -0800,,Eastern Time (US & Canada)
691,570182980142022656,negative,1.0,Damaged Luggage,1.0,United,,Spanner2,,0,luggage broken youcouldntmakethis brokenwheel,,2015-02-24 03:26:30 -0800,London baby,
692,570181906492297216,neutral,1.0,,,United,,msalvatore15,,0,dfw ord currently ontime see advisory dfw may affected weather,,2015-02-24 03:22:14 -0800,,Eastern Time (US & Canada)
693,570179158594220032,negative,1.0,Can't Tell,1.0,United,,inspirevery,,0,maybe one day youll one quoted httptcomjkpgvxmpc,,2015-02-24 03:11:19 -0800,,
694,570177593250582528,negative,1.0,Late Flight,1.0,United,,Twist_OP,,0,delayedno one remembered turn heat leaving ordseriously,,2015-02-24 03:05:06 -0800,Midwest,Central Time (US & Canada)
695,570176998355701760,positive,1.0,,,United,,jakepoznak,,0,another awesome new plane extremely nice captain steve connolly,,2015-02-24 03:02:44 -0800,,Eastern Time (US & Canada)
696,570175761468030977,negative,1.0,Customer Service Issue,0.6667,United,,sothenbethsaid,,0,speak real person resolved politely efficiently,,2015-02-24 02:57:49 -0800,Nottingham,London
697,570175669096882176,negative,0.6296,Customer Service Issue,0.6296,United,,sothenbethsaid,,0,hadnt filed refund claim told charge dm disputed bank hence would like12,,2015-02-24 02:57:27 -0800,Nottingham,London
698,570175513035214848,negative,1.0,Lost Luggage,1.0,United,,michaelsalinger,,0,bag make iad second day without clothes pretty inconvenient pretty curious unitedairlines,,2015-02-24 02:56:50 -0800,"mentor, Ohio",Eastern Time (US & Canada)
699,570175238815657984,positive,0.7141,,0.0,United,,SaipanBrad,,0,every saipan guam adventure never know capeairs old plane operational,,2015-02-24 02:55:44 -0800,"Saipan, MP",Guam
700,570175202807586816,negative,1.0,Customer Service Issue,1.0,United,,sothenbethsaid,,0,hence ive asking customer service phone number speak real person sorted,,2015-02-24 02:55:36 -0800,Nottingham,London
701,570173090774294528,negative,1.0,Lost Luggage,1.0,United,,michaelsalinger,,0,bag leave washington yet would convenient seeing left day ago unitedairlines lostluggage,,2015-02-24 02:47:12 -0800,"mentor, Ohio",Eastern Time (US & Canada)
702,570172921102143488,neutral,1.0,,,United,,JesseLitsch,,0,im flying st class one leg chicago long china still able use lounge chicago,,2015-02-24 02:46:32 -0800,,
703,570169567374401536,negative,0.7115,Customer Service Issue,0.7115,United,,sothenbethsaid,,0,according dm im owed refund may provided contact number go bank file claim,,2015-02-24 02:33:12 -0800,Nottingham,London
704,570165459783450624,negative,0.6635,Lost Luggage,0.6635,United,,LukeGzus,,0,hour ago need work bag make hotel time need go elsewhere,,2015-02-24 02:16:53 -0800,,
705,570164810144481280,neutral,0.6762,,,United,,8629Fissile,,0,okay,,2015-02-24 02:14:18 -0800,,London
706,570163662100549634,neutral,0.6904,,0.0,United,,LukeGzus,,0,ive filed claim way calling update another way,,2015-02-24 02:09:44 -0800,,
707,570163259560452097,negative,1.0,Customer Service Issue,1.0,United,,shortfatnhappy,,0,pls properly train agent requested speak k customer service amp transferred dead end even open hr,,2015-02-24 02:08:08 -0800,Seoul City to LA,Pacific Time (US & Canada)
708,570160394494480384,negative,1.0,Lost Luggage,1.0,United,,LukeGzus,,0,remembering load bag onto connecting oh wait forgot iceland fun clothes,,2015-02-24 01:56:45 -0800,,
709,570160277934747648,positive,1.0,,,United,,PhilFromChico,,0,cheese platter abundance entertainment option time flew,,2015-02-24 01:56:17 -0800,"New York City, NY",Pacific Time (US & Canada)
710,570160120698679296,negative,1.0,Customer Service Issue,0.6975,United,,Finrz,,0,customer service atrocious disrupted travel plan lost luggage impossible talk human,,2015-02-24 01:55:40 -0800,"iPhone: 55.946030,-3.189382",Hawaii
711,570159741441335296,negative,0.6775,Customer Service Issue,0.3513,United,,FreedomFilmNJ,,0,terminal mia food open esp flight two hour early like recommended cant eat,,2015-02-24 01:54:10 -0800,New York,Eastern Time (US & Canada)
712,570151698489954304,negative,1.0,Late Flight,1.0,United,,DJPartyMarty,,0,ua im currently stuck portland missed ride hour delay getmartyhome,"[45.58711296, -122.58038932]",2015-02-24 01:22:12 -0800,,Pacific Time (US & Canada)
713,570151672070205440,negative,1.0,Customer Service Issue,1.0,United,,sothenbethsaid,,1,responded various request contact number anyone know uk customer service number unitedairlines,,2015-02-24 01:22:06 -0800,Nottingham,London
714,570144025451339776,negative,0.69,Lost Luggage,0.69,United,,michaelsalinger,,0,looking getting bag lusaka,,2015-02-24 00:51:43 -0800,"mentor, Ohio",Eastern Time (US & Canada)
715,570143097809707008,negative,1.0,Lost Luggage,1.0,United,,8629Fissile,,0,could update suitcase online phone tracking told nothing told id back yesterday,,2015-02-24 00:48:01 -0800,,London
716,570142263290011649,positive,1.0,,,United,,The5y5Adm1n,,0,trying two day set,,2015-02-24 00:44:42 -0800,,
717,570138826032713729,negative,1.0,Can't Tell,0.6957,United,,urno12,,0,last thing guy shouldnt charging drink transatlantic,,2015-02-24 00:31:03 -0800,bonkers in Yonkers,New Delhi
718,570136977074491392,negative,1.0,Can't Tell,0.3635,United,,vancouverbrit,,0,lhr arrival lounge fail waited min shower left find hotel know many passenger carry planning,,2015-02-24 00:23:42 -0800,Vancouver BC,Pacific Time (US & Canada)
719,570135557151580160,neutral,0.6376,,0.0,United,,The5y5Adm1n,,0,luck finalizing reservation dmd information let know else need want confirm asap thx,,2015-02-24 00:18:04 -0800,,
720,570129828969459712,negative,1.0,Cancelled Flight,0.6829,United,,lindaSWC,,0,completed form doubt use ua doesnt care day vacation sure ua wont feel responsibility,,2015-02-23 23:55:18 -0800,,
721,570126668922294272,positive,1.0,,,United,,raulcordenillo,,0,definitely compliment really thought bag lost sent another airport end happy customer,"[59.38247253, 18.00789007]",2015-02-23 23:42:44 -0800,"Stockholm, Sweden ",Stockholm
722,570122958695477248,positive,1.0,,,United,,urno12,,0,thanx much followed emailed ticket voucher unitedairlines care,,2015-02-23 23:28:00 -0800,bonkers in Yonkers,New Delhi
723,570121588487663616,positive,1.0,,,United,,FIETA_DOC,,0,definitely trip remember ewrsti second season first seat pay loyal,,2015-02-23 23:22:33 -0800,"Madison, NJ",
724,570121361953202178,negative,1.0,Flight Attendant Complaints,0.3474,United,,CellucorJulio,,0,nope told u time go home sleep airport even though assured u would room,,2015-02-23 23:21:39 -0800,CORGaming@cellucor.com,Central Time (US & Canada)
725,570121135603486720,neutral,0.6429,,0.0,United,,michaelsalinger,,0,keep updated let know bag make jburg,,2015-02-23 23:20:45 -0800,"mentor, Ohio",Eastern Time (US & Canada)
726,570119457286328320,negative,1.0,Lost Luggage,0.3553,United,,tiffy_mac,,0,back expensive holiday worked year pay ruined want compensation amp original case back,,2015-02-23 23:14:05 -0800,"Brighton, UK
",
727,570119247982137344,negative,1.0,Lost Luggage,1.0,United,,tiffy_mac,,0,understand would actually like bag back done also want money,,2015-02-23 23:13:15 -0800,"Brighton, UK
",
728,570116209263427584,negative,1.0,Customer Service Issue,1.0,United,,lindaSWC,,1,frankly worse customer service ever problem happen deal defines company never,,2015-02-23 23:01:11 -0800,,
729,570115452568891392,negative,1.0,Late Flight,0.6632,United,,vaficionado,,0,still valid seems strange delay late inbound crew hour plane already,,2015-02-23 22:58:10 -0800,"All over, but mostly NorCal",Pacific Time (US & Canada)
730,570115366023770112,negative,1.0,Customer Service Issue,1.0,United,,747_TJ,,0,lack help canned response k desk,,2015-02-23 22:57:50 -0800,,
731,570115302991777792,negative,1.0,Bad Flight,0.6736,United,,747_TJ,,0,bad ua another unforeseeable operational issue return,,2015-02-23 22:57:35 -0800,,
732,570115243747074048,neutral,1.0,,,United,,xRaeCatherine,,0,would like know whats going current land,,2015-02-23 22:57:20 -0800,,
733,570114536448995328,negative,1.0,Lost Luggage,0.3684,United,,mortgagesbycoop,,0,pay luggage delivered arrive wait additional day delivery,,2015-02-23 22:54:32 -0800,New Jersey,
734,570110386827087872,negative,1.0,Cancelled Flight,0.3444,United,,kbleggett,,0,hotel people feel like held hostage someone boarding pass cant leave fail,,2015-02-23 22:38:03 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
735,570109851709218816,positive,1.0,,,United,,Emily_VII,,0,one great airline,,2015-02-23 22:35:55 -0800,,Hawaii
736,570108801711341568,negative,1.0,Customer Service Issue,0.6833,United,,fairplay500,,0,outbound bag lb bag returning home bag lb logic writing machine human help required,"[0.0, 0.0]",2015-02-23 22:31:45 -0800,Huntsville AL USA,Central Time (US & Canada)
737,570108724636831745,negative,0.6721,Customer Service Issue,0.6721,United,,kbleggett,,0,lindaswc dont like hear poor experience share detail wour customer care team httptcohisc4ndmgz,,2015-02-23 22:31:26 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
738,570107683027718144,negative,1.0,Late Flight,0.6712,United,,lindaSWC,,1,cancelled flightn left u fend flt came late getting runaround hr employee blaming previous,,2015-02-23 22:27:18 -0800,,
739,570106900970221568,neutral,0.6738,,0.0,United,,fairplay500,,0,local number malaysia local airline kuala lumpur kul,"[0.0, 0.0]",2015-02-23 22:24:11 -0800,Huntsville AL USA,Central Time (US & Canada)
740,570106717490393088,negative,0.6632,Lost Luggage,0.6632,United,,mortgagesbycoop,,0,okay ase24766m find luggage,,2015-02-23 22:23:28 -0800,New Jersey,
741,570106573395087362,negative,0.6633,Customer Service Issue,0.3571,United,,cristobalwong,,0,agent met u gate said issue wdelays ua1116 would taken online,,2015-02-23 22:22:53 -0800,San Francisco Bay Area,
742,570106249024446464,neutral,0.6759999999999999,,0.0,United,,fairplay500,,0,send urgent message via eserviceunitedcom bg0kwm narayanan respond asap also local tel kul,"[0.0, 0.0]",2015-02-23 22:21:36 -0800,Huntsville AL USA,Central Time (US & Canada)
743,570105665093369856,neutral,1.0,,,United,,The_Playmaker20,,0,guy getting a380s anytime soon,,2015-02-23 22:19:17 -0800,,
744,570105441688158208,negative,0.6492,Lost Luggage,0.6492,United,,kevinforgoogle,,0,lady one phone say tel aviv tel aviv say newark one know nothing,,2015-02-23 22:18:24 -0800,"San Francisco, CA",
745,570105020999344128,positive,1.0,,,United,,MelanieSpring,,0,melaniespring well see kn running plane running help,,2015-02-23 22:16:43 -0800,"Washington, DC",Eastern Time (US & Canada)
746,570104913390206976,negative,1.0,Lost Luggage,1.0,United,,mortgagesbycoop,,1,yes still answer many luggage day unacceptable,,2015-02-23 22:16:18 -0800,New Jersey,
747,570104743747416064,negative,0.6667,Customer Service Issue,0.3542,United,,Meyer47,,0,going nothing like always,,2015-02-23 22:15:37 -0800,Iowa,
748,570102725842575360,neutral,1.0,,,United,,dafg42,,0,sent feedback,,2015-02-23 22:07:36 -0800,,Arizona
749,570101817041747968,negative,0.6438,Can't Tell,0.3318,United,,kbleggett,,0,plus food taxi,,2015-02-23 22:03:59 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
750,570101670882840576,negative,0.6737,Can't Tell,0.6737,United,,kbleggett,,0,offering u room people fail,,2015-02-23 22:03:24 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
751,570100438487314432,negative,1.0,Flight Attendant Complaints,0.3449,United,,kbleggett,,0,people getting pretty tired action solving problem plus missing day vacation skiing,,2015-02-23 21:58:31 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
752,570100214733737985,negative,0.3579,Customer Service Issue,0.3579,United,,ajpape,,0,bright side would keeping promise made hope youre good night,,2015-02-23 21:57:37 -0800,"Boulder, CO",Mountain Time (US & Canada)
753,570099762709581824,neutral,0.7065,,0.0,United,,FIETA_DOC,,0,yes,,2015-02-23 21:55:50 -0800,"Madison, NJ",
754,570099717314457600,negative,1.0,Customer Service Issue,0.6766,United,,kbleggett,,0,take back comment team working hard help u far solution hotel food anything fail,,2015-02-23 21:55:39 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
755,570097432383651840,negative,1.0,Late Flight,1.0,United,,DavidRogerswork,,0,arriving two hour late clt sitting tarmac move plane gate unhappy customer,,2015-02-23 21:46:34 -0800,,
756,570096582546165760,negative,1.0,Can't Tell,1.0,United,,mbarnas,,0,airline absolute worst idea neveragain unitedairlines,"[32.86680572, -80.01338439]",2015-02-23 21:43:11 -0800,"Rochester, NY",Eastern Time (US & Canada)
757,570096448571731968,negative,1.0,Customer Service Issue,1.0,United,,real_steve_ward,,0,might want fix line customer care team currently responding inquiry within business day,,2015-02-23 21:42:39 -0800,Chicago / Orlando / airplanes,Eastern Time (US & Canada)
758,570095499287506946,positive,1.0,,,United,,The_Playmaker20,,0,flew au austin bergstrom cancun intl best ever big small,,2015-02-23 21:38:53 -0800,,
759,570095172303900672,negative,1.0,Flight Booking Problems,0.6842,United,,FIETA_DOC,,0,frustrating frequent flyer loyal since continental upgrade equal paying time top purchase ticket,,2015-02-23 21:37:35 -0800,"Madison, NJ",
760,570093170874302464,neutral,1.0,,,United,,FIETA_DOC,,0,deep vein thrombosis,,2015-02-23 21:29:38 -0800,"Madison, NJ",
761,570092741654401024,negative,1.0,Customer Service Issue,0.34600000000000003,United,,lindaSWC,,1,worse cant figure pack plane screw connectns claim hotl room san fran stranded pax way go,,2015-02-23 21:27:56 -0800,,
762,570092599316389888,negative,1.0,Late Flight,1.0,United,,CellucorJulio,,0,passenger hour delayed left hotel end night hou airport wtf httptcozfqmpgxvs6,,2015-02-23 21:27:22 -0800,CORGaming@cellucor.com,Central Time (US & Canada)
763,570092196247969796,negative,1.0,Late Flight,0.6876,United,,RissaWissa,,0,hey iah po leave late one back iah early rather po earlier,,2015-02-23 21:25:46 -0800,,America/Chicago
764,570091216013955073,negative,1.0,Lost Luggage,1.0,United,,ajpape,,1,lost bag process broken agent promised theyd call amp hold bag found theyre waking w delivery fail,,2015-02-23 21:21:52 -0800,"Boulder, CO",Mountain Time (US & Canada)
765,570091109675769856,negative,1.0,Cancelled Flight,1.0,United,,Meyer47,,1,people counter helpful see nobody austin still sitting,,2015-02-23 21:21:26 -0800,Iowa,
766,570091033368899584,neutral,0.6373,,0.0,United,,DJPartyMarty,,0,unfortunately still tarmac fly2ohare definitely missing ride flypdx gonnabealongnight,"[41.9785651, -87.90833965]",2015-02-23 21:21:08 -0800,,Pacific Time (US & Canada)
767,570090102195486722,negative,0.6641,Customer Service Issue,0.3424,United,,Darquenloveli,,0,darquenloveli regret hear let u know need assistance kn finally able secure seat thx,,2015-02-23 21:17:26 -0800,Texas,Central Time (US & Canada)
768,570088980278059008,neutral,1.0,,,United,,paula1231970,,0,time check open ua80 manchester newark today,"[53.36729431, -2.27861694]",2015-02-23 21:12:59 -0800,,London
769,570087435759185920,negative,1.0,Late Flight,0.7048,United,,alikat9220,,0,good know open closed door premier passenger safety briefing delayed flight annoyed,"[41.98202331, -87.90374263]",2015-02-23 21:06:51 -0800,,Central Time (US & Canada)
770,570087270524411904,neutral,1.0,,,United,,fortytoo,,0,dm sent,,2015-02-23 21:06:11 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada)
771,570087006593642496,negative,1.0,Late Flight,1.0,United,,macefaceeeee,,1,yea phoenix already delay day people bullshit,,2015-02-23 21:05:08 -0800,,Pacific Time (US & Canada)
772,570086475989061632,negative,1.0,Late Flight,1.0,United,,DaniOnTheFritz,,0,consolation staff stellar hour delay encountered every one flight,,2015-02-23 21:03:02 -0800,Missouri,Central Time (US & Canada)
773,570086399627685888,positive,1.0,,,United,,drewziIIa,,0,ua3576 gate b1 tell ray somehow made iah didnt wait one,,2015-02-23 21:02:44 -0800,,Central Time (US & Canada)
774,570085628576202752,negative,1.0,Damaged Luggage,0.6846,United,,petergau,,0,thats unfortunate tumitravel xmas gift look like razor ripped right front pocket picture,,2015-02-23 20:59:40 -0800,NYC,Central Time (US & Canada)
775,570085589011148801,positive,1.0,,,United,,tomcrabtree,,0,asking,,2015-02-23 20:59:30 -0800,San Francisco,Pacific Time (US & Canada)
776,570085448271335424,negative,1.0,Cancelled Flight,0.6567,United,,tomcrabtree,,1,lost bag cancelled flightled flight delhi call center poor staff spread thin stressed name,,2015-02-23 20:58:57 -0800,San Francisco,Pacific Time (US & Canada)
777,570085056401838081,negative,1.0,Lost Luggage,1.0,United,,ColtonWoytas,,0,yes doesnt make mistake le absurd doesnt change fact im inconveniently missing luggage tonight,,2015-02-23 20:57:23 -0800,NY,Mountain Time (US & Canada)
778,570083898031513600,negative,1.0,Can't Tell,0.6473,United,,FIETA_DOC,,0,im constantly challenge upgrade amp charge order prevent dvt pay addtl httptcoxc6jq70r7b,,2015-02-23 20:52:47 -0800,"Madison, NJ",
779,570083397873373184,negative,1.0,Flight Attendant Complaints,1.0,United,,KeenanPam,,0,ord waited min crew member left gate item came attendant sarcastically said good luck walked away,,2015-02-23 20:50:48 -0800,,
780,570083363169669121,neutral,0.6842,,,United,,rholbrook,,0,follow back ill happily dm link id rather share travel plan publicly,,2015-02-23 20:50:40 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
781,570083063331319808,positive,1.0,,,United,,CaseyWoodTV,,0,,,2015-02-23 20:49:28 -0800,,Eastern Time (US & Canada)
782,570082960700870656,positive,1.0,,,United,,PhilFromChico,,0,favorite airline,,2015-02-23 20:49:04 -0800,"New York City, NY",Pacific Time (US & Canada)
783,570082564502728704,negative,0.6354,Can't Tell,0.3431,United,,kbleggett,,0,seriously fail making stranger share room,,2015-02-23 20:47:29 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
784,570082243596591104,neutral,0.6533,,0.0,United,,zach_wardroup,,0,luke_mcintosh68 nah wouldnt,,2015-02-23 20:46:13 -0800,[Colorado],
785,570081568733192192,negative,0.6563,Lost Luggage,0.6563,United,,michaelsalinger,,0,needed asap make today,,2015-02-23 20:43:32 -0800,"mentor, Ohio",Eastern Time (US & Canada)
786,570081552891125760,negative,1.0,Customer Service Issue,0.6667,United,,Tdrag97,,0,agent split reservation cant cancelled refund credit wks,,2015-02-23 20:43:28 -0800,,Central America
787,570081411715059712,neutral,1.0,,,United,,Siv,,0,vacation going ruined w day rain change fee u nearly cost original help,"[37.7994546, -122.427629]",2015-02-23 20:42:54 -0800,"San Francisco, CA",Pacific Time (US & Canada)
788,570081213404180480,neutral,0.6489,,0.0,United,,xRaeCatherine,,0,sent message let know asap,,2015-02-23 20:42:07 -0800,,
789,570080863720878081,negative,1.0,Flight Attendant Complaints,0.3847,United,,kbleggett,,0,would make share room,,2015-02-23 20:40:44 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
790,570079868253298688,negative,1.0,Customer Service Issue,1.0,United,,fortytoo,,0,tried calling w25 min phn wait mean wed miss option anyway,,2015-02-23 20:36:46 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada)
791,570079699595980802,negative,1.0,Late Flight,1.0,United,,MelanieSpring,,0,ask guy bwi wait u delayed san diego pretty,,2015-02-23 20:36:06 -0800,"Washington, DC",Eastern Time (US & Canada)
792,570079676204347394,negative,1.0,Customer Service Issue,0.7008,United,,kbleggett,,0,still waiting find rep working hard upset wait tomorrow pm mammoth,,2015-02-23 20:36:01 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
793,570079549914005504,negative,1.0,Cancelled Flight,0.7201,United,,fortytoo,,0,early flt think call appropriate yes reviewed nada avail next day expect full refund,,2015-02-23 20:35:30 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada)
794,570079536815034368,neutral,0.6548,,,United,,CaseyWoodTV,,0,understand,,2015-02-23 20:35:27 -0800,,Eastern Time (US & Canada)
795,570079237350100993,negative,1.0,Customer Service Issue,1.0,United,,throthra,,0,ask call fixed tweeting b question stall make thing worse phone number,,2015-02-23 20:34:16 -0800,,
796,570079041547472896,negative,1.0,Late Flight,1.0,United,,DJPartyMarty,,0,yo yo yo stuck tarmac hour fly2ohare going miss ride flypdx help helpimstuck,"[41.97777091, -87.90782014]",2015-02-23 20:33:29 -0800,,Pacific Time (US & Canada)
797,570078894008594432,negative,1.0,Customer Service Issue,0.3505,United,,Darquenloveli,,1,highly unprofessional overbook seat ampfeel rearrange schedule mismanagement,,2015-02-23 20:32:54 -0800,Texas,Central Time (US & Canada)
798,570078733735821313,negative,1.0,Flight Attendant Complaints,0.672,United,,throthra,,0,well considering every agent claimed unable help everything else waste time hear call corp,,2015-02-23 20:32:16 -0800,,
799,570078718028222464,positive,0.688,,0.0,United,,luke_mcintosh68,,0,man cant wait book ticket jp youre life sabe,,2015-02-23 20:32:12 -0800,Colorado,
800,570077847672328192,negative,1.0,Cancelled Flight,1.0,United,,CaseyWoodTV,,0,ice totally understand large number u facing hour time overnight cancelled flightations seems like,,2015-02-23 20:28:45 -0800,,Eastern Time (US & Canada)
801,570076814585913344,negative,1.0,Cancelled Flight,0.708,United,,fortytoo,,0,flt cancelled flightled email happened courtesy phn call book diff airline amp city,,2015-02-23 20:24:38 -0800,"WX report for 41 Mile, Hwy 50",Pacific Time (US & Canada)
802,570074864708669440,negative,0.6386,Lost Luggage,0.6386,United,,michaelsalinger,,0,tag number let find bag,,2015-02-23 20:16:53 -0800,"mentor, Ohio",Eastern Time (US & Canada)
803,570074833993670657,negative,1.0,Customer Service Issue,1.0,United,,wordstern,,0,better train support staff appropriate decorum consider revisiting terrible provide death certificate policy,,2015-02-23 20:16:46 -0800,"San Francisco, CA",Pacific Time (US & Canada)
804,570074583379939328,negative,1.0,Can't Tell,1.0,United,,CharlieGMoney,,1,well bar set low guy really good apology game change guy learn,"[41.88298649, -87.63403627]",2015-02-23 20:15:46 -0800,"Chicago, IL",
805,570073969690169344,neutral,0.7029,,0.0,United,,sacsmitty,,0,post disappointment im frequent flyer simple bad apple doesnt spoil bunch,,2015-02-23 20:13:20 -0800,"Rocklin, CA",
806,570073757508726784,positive,0.6634,,0.0,United,,Meyer47,,1,guy continue impress houston httptcocih1qnllcm,,2015-02-23 20:12:29 -0800,Iowa,
807,570072918094442496,negative,0.6352,Customer Service Issue,0.3231,United,,The5y5Adm1n,,0,way making phone call need handle via twitteremailweb,,2015-02-23 20:09:09 -0800,,
808,570072252026376192,neutral,1.0,,,United,,The5y5Adm1n,,0,help ethiopia adopting two year old child existing confirmation need add child reservation,,2015-02-23 20:06:30 -0800,,
809,570071999780933634,neutral,0.6464,,0.0,United,,Gouwerijn,,0,questionare onboad volt outlet plane,"[35.8056542, -78.786848]",2015-02-23 20:05:30 -0800,Alphen aan den Rijn,Amsterdam
810,570071482182692865,negative,0.6588,Can't Tell,0.6588,United,,oduric,,0,website deserves new design html5 ftw,,2015-02-23 20:03:27 -0800,Singapore,Berlin
811,570070877351469057,negative,1.0,Lost Luggage,0.6863,United,,kbleggett,,1,effing holiday missing full day skiing due baggage team incompetence flyyow,,2015-02-23 20:01:03 -0800,"Ottawa, Canada",Eastern Time (US & Canada)
812,570069236971806720,neutral,0.631,,0.0,United,,xRaeCatherine,,0,twitter isnt letting dm,,2015-02-23 19:54:32 -0800,,
813,570068435805310976,neutral,0.732,,,United,,BinyGlancz,,0,hope,,2015-02-23 19:51:21 -0800,,
814,570067529206358016,negative,1.0,Customer Service Issue,0.3582,United,,sacsmitty,,0,agent help person front finish walk away guy behind shocked,,2015-02-23 19:47:44 -0800,"Rocklin, CA",
815,570067181733580800,negative,1.0,Lost Luggage,1.0,United,,ColtonWoytas,,1,connection ord exact plane checked carryon apparently taken amp left chicago pretty ridiculous,,2015-02-23 19:46:22 -0800,NY,Mountain Time (US & Canada)
816,570067079253991424,negative,0.7055,Lost Luggage,0.7055,United,,danmedwards,,0,encouraged ill cpap tonight,,2015-02-23 19:45:57 -0800,"Westerville, Ohio",
817,570066805810601985,negative,1.0,Lost Luggage,1.0,United,,danmedwards,,0,yes file claim soon carousel stopped without bag got email found sched delivery,,2015-02-23 19:44:52 -0800,"Westerville, Ohio",
818,570066634976555008,neutral,1.0,,,United,,Kelley_Myers,,0,idea monitor mileage member travel pattern enough know change jobslose statusand make transition easier,,2015-02-23 19:44:11 -0800,Pacific Northwest,Pacific Time (US & Canada)
819,570066450796257280,negative,1.0,Late Flight,0.6970000000000001,United,,gregriv,,1,delay dencle manually enter baggage tag really worst cust service day ker friendlyskies,,2015-02-23 19:43:27 -0800,"Cleveland, OH",
820,570066391388172290,negative,1.0,Flight Attendant Complaints,0.3819,United,,Greg_Mueller,,0,tell u delayed tell u time min spare dont say delayed unless youre sure,"[33.9411179, -118.3972405]",2015-02-23 19:43:13 -0800,"Hermosa Beach, CA",Pacific Time (US & Canada)
821,570065109420101633,negative,0.6957,Lost Luggage,0.6957,United,,michaelsalinger,,0,yes lusaka zambia guess bag never made plane iad,,2015-02-23 19:38:08 -0800,"mentor, Ohio",Eastern Time (US & Canada)
822,570065037231927296,neutral,0.6548,,0.0,United,,andreaSanger,,0,voucher,,2015-02-23 19:37:50 -0800,,
823,570063869596475394,negative,1.0,Late Flight,1.0,United,,RyanMagovs,,0,late denver late newarklets even disaster checking bag unacceptable,,2015-02-23 19:33:12 -0800,,
824,570063826508320769,negative,1.0,Can't Tell,1.0,United,,handsomanderson,,1,let dont think ive ever flown problem worst airline period,,2015-02-23 19:33:02 -0800,"Los Vancouver, CA",Pacific Time (US & Canada)
825,570063574858493952,negative,1.0,Lost Luggage,1.0,United,,PreyingMantis02,,0,yes filed claim amp hope receive luggage ridiculous purchase item go sleep amp reimbursement,,2015-02-23 19:32:02 -0800,,
826,570063450174464000,negative,1.0,Bad Flight,1.0,United,,theBRYZness,,0,ua938 ordlhr bag loaded min late frigid air cabin plane feel like falling apart upgrade long haul fleet,,2015-02-23 19:31:32 -0800,Broad & Pattison,
827,570063224328081408,negative,1.0,Flight Attendant Complaints,1.0,United,,hellojennizzle,,0,attendant never served beverage tea checked give ua6076 notcool,,2015-02-23 19:30:38 -0800,Cornfields,London
828,570061339604987904,negative,0.6688,Can't Tell,0.3519,United,,cyberhosed,,0,load balancing system apparently systemwide major impact airline flight cyberattack,,2015-02-23 19:23:09 -0800,,
